"date","precip","temp_max","temp_min","wind","radiance","humid","pressure"
2017-01-05,0,24.1,15.5,2.7375,374.7,80.3375,984.370833333333
2017-01-06,0,27.9,11.2,5.11666666666667,817.1,67.9458333333333,990.016666666667
2017-01-07,0,27.5,12.8,3.41666666666667,535.9,75.6,986.195833333333
2017-01-08,0,27.4,19.2,2.22916666666667,434.7,81.1708333333333,982.366666666667
2017-01-09,20.8,32.9,20.4,3.69166666666667,494.2,82.175,975.095833333333
2017-01-10,3.2,27.4,20.1,4.54583333333333,382.7,89.1291666666667,981.629166666667
2017-01-11,0,30.4,19.1,3.475,713.4,74.7166666666667,987.5
2017-01-12,0,32.2,16.2,3.175,812.8,71.2083333333333,988.066666666667
2017-01-13,0,33.4,18.5,4.05416666666667,702,72.7,983.35
2017-01-14,15.2,27.7,20.1,4.3,430.4,88.0541666666667,983.320833333333
2017-01-15,0,32.2,19.2,4.99583333333333,726.1,80.5916666666667,982.754166666667
2017-01-16,11.8,26.4,21.3,6.02916666666667,393.8,87.8125,978.525
2017-01-17,0.2,28,21.7,4.04583333333333,461.2,85.7333333333333,976.5
2017-01-18,0,29.4,19.2,3.95416666666667,702.8,78.3791666666667,984.120833333333
2017-01-19,0,30.4,16.5,4.37083333333333,814.4,75.3041666666667,990.75
2017-01-20,0,31.2,17.4,4.6375,805.5,71.8041666666667,992.291666666667
2017-01-21,0,29.8,17.1,4.075,794.7,75.7166666666667,991.229166666667
2017-01-22,0,30.5,17.5,4.3,761.8,76.8375,988.033333333333
2017-01-23,0,30.7,18.5,3.99583333333333,631.1,80.3666666666667,986.575
2017-01-24,16.4,30.9,20.1,3.47916666666667,423.5,85.0958333333333,983.266666666667
2017-01-25,0,27.7,18.2,4.5,681.1,77.9291666666667,983.220833333333
2017-01-26,0,23.9,16.6,4.425,513.7,79.9,989.025
2017-01-27,0,23,13.3,2.70416666666667,532.7,79.1083333333333,992.329166666667
2017-01-28,0,30.3,13.9,2.4875,795.9,73.1875,992.804166666667
2017-01-29,0,34,17.4,3.5,698,73.6416666666667,991.529166666667
2017-01-30,0,32.9,22,3.76666666666667,648.4,77.1875,989.445833333333
2017-01-31,0,32.3,23,3.55416666666667,496.8,75.9291666666667,986.879166666667
2017-02-01,0,29.9,23,3.93333333333333,341.5,-99,982.3375
2017-02-02,40.8,28.2,21.4,2.35,274.4,90.4541666666667,979.695833333333
2017-02-03,0.2,30.5,19.7,2.13333333333333,439.6,80.8083333333333,981.75
2017-02-04,20.6,35,19.2,2.74583333333333,480.7,75.4583333333333,980.283333333333
2017-02-05,0,27.5,20.3,6.53333333333333,425.7,75.9416666666667,980.4875
2017-02-06,0,23.9,16,5.65416666666667,448.5,75.8083333333333,985.208333333333
2017-02-07,0,25.5,13.2,2.4875,548.6,76.0166666666667,987.516666666667
2017-02-08,0.2,23.2,13.2,4.47083333333333,459.2,82,986.1375
2017-02-09,0,27.4,12.1,4.88333333333333,637.2,82.1125,986.291666666667
2017-02-10,1.8,29.5,18.7,3.05,621,79.5583333333333,985.495833333333
2017-02-11,3.4,26.5,18.6,2.79166666666667,459.5,85.1791666666667,983.383333333333
2017-02-12,0,27.8,17.8,2.95416666666667,522.4,86.1083333333333,980.395833333333
2017-02-13,2.2,25.5,16.9,2.7375,576.7,86.3875,980.045833333333
2017-02-14,0,29.9,15.1,4.17916666666667,689.2,75.3166666666667,984.554166666667
2017-02-15,0,28.9,15.4,3.64166666666667,767.3,74.1833333333333,988.475
2017-02-16,10.2,29.2,16.7,2.65416666666667,439.9,79.3,987.233333333333
2017-02-17,1.4,25.9,16.4,3.8125,371.7,-99,984.454166666667
2017-02-18,11,28.2,19.9,3.0125,222.6,-99,984.320833333333
2017-02-19,0,28,18.2,2.7625,618.6,81.8125,988.641666666667
2017-02-20,8,30.6,18.2,2.42916666666667,498.6,77.1666666666667,990.008333333333
2017-02-21,2.4,27.8,16.1,2.22916666666667,-99,-99,-99
2017-02-22,7,27,17.3,2.4125,549.9,74.8625,985.816666666667
2017-02-23,3.2,24.8,16.9,2.1375,337.8,85.6333333333333,984.970833333333
2017-02-24,0.2,29.2,15.7,2.04583333333333,726.9,74.5666666666667,985.304166666667
2017-02-25,0,27.9,15.9,2.46666666666667,710.4,74.5666666666667,985.870833333333
2017-02-26,0,29,15.2,2.60416666666667,629.8,77.6791666666667,987.233333333333
2017-02-27,0,30.8,17.2,2.7375,737.9,73.3416666666667,985.066666666667
2017-02-28,0,29.3,18.6,2.625,610.4,70.2083333333333,980.120833333333
2017-03-01,0,28.8,18.1,2.77916666666667,699.1,-99,978.629166666667
2017-03-02,0,30.7,17.4,1.97083333333333,550.7,-99,981.35
2017-03-03,2.2,26.7,19.6,2.42916666666667,277,-99,983.679166666667
2017-03-04,38.4,23.6,19.7,3.925,168.1,-99,982.070833333333
2017-03-05,0,22.4,13.1,4,425.4,-99,985.358333333333
2017-03-06,0,27.8,9.5,2.1875,667.6,-99,988.004166666667
2017-03-07,0.8,25.9,13.7,3.2125,683.1,-99,989.845833333333
2017-03-08,0,28.3,14.2,4.65833333333333,607.5,-99,986.108333333333
2017-03-09,58,25.4,15.7,-99,-99,-99,-99
2017-03-10,0.6,23.3,8.8,2.85833333333333,536.2,80.5291666666667,986.541666666667
2017-03-11,11.6,-99,-99,-99,-99,-99,-99
2017-03-12,25,-99,-99,-99,-99,-99,-99
2017-03-13,0,23.1,6.7,2.40416666666667,691.9,73.0125,989.820833333333
2017-03-14,0,25.8,6.3,1.9,679.8,70.7208333333333,989.2125
2017-03-15,15.8,27.9,13.9,3.79583333333333,582.9,79.2916666666667,985.220833333333
2017-03-16,2,16.6,9.7,4.35416666666667,182.4,95.0083333333333,985.891666666667
2017-03-17,0,16.7,5.2,3.42916666666667,589.8,80.775,994.129166666667
2017-03-18,0,20,6.4,2.70416666666667,634.8,78.35,995.25
2017-03-19,0,22.4,8.6,4.17916666666667,590.7,80.65,994.770833333333
2017-03-20,0,23,11.4,4.2,586,80.9416666666667,995.379166666667
2017-03-21,0,25.7,11.2,4.16666666666667,579.8,79.875,995.2
2017-03-22,0,25.5,15.4,3.24583333333333,472.9,80.875,993.404166666667
2017-03-23,1.2,26,16.3,2.2,345.3,83.6083333333333,990.183333333333
2017-03-24,0,25.3,14.4,2.175,487,85.0333333333333,988.1125
2017-03-25,0,24.6,13.7,3.64166666666667,503.5,81.6416666666667,989.645833333333
2017-03-26,0,26.9,16.9,5.5625,536.6,78.975,989.395833333333
2017-03-27,0,25.8,14.7,4.27916666666667,427.2,80.5041666666667,991.1375
2017-03-28,0,22.7,12.3,4.92083333333333,483.8,82.5458333333333,994.479166666667
2017-03-29,0,24.4,12.5,5.25416666666667,564.2,75.7541666666667,993.354166666667
2017-03-30,0,24.6,14.4,5.50416666666667,560.3,74.075,991.629166666667
2017-03-31,0,23.8,11.9,4.53333333333333,540.7,75.6291666666667,994.683333333333
2017-04-01,0,24.8,11.2,5.05,505.8,76.4,996.266666666667
2017-04-02,0,26.2,13,4.99583333333333,555.5,74.9833333333333,991.304166666667
2017-04-03,0,25.5,12.6,2.37916666666667,452,79.0833333333333,987.466666666667
2017-04-04,0,27.9,14.1,2.55416666666667,441.9,74.8041666666667,984.5625
2017-04-05,0,23.2,13.9,2.69166666666667,256.8,80.0583333333333,983.3
2017-04-06,0,23.8,9.6,2.55,569.1,67.1208333333333,989.116666666667
2017-04-07,0,23.9,9.1,5.78333333333333,544.9,74.4375,988.820833333333
2017-04-08,0,23.3,17.7,6.04583333333333,319.4,78.7125,988.479166666667
2017-04-09,1,22.6,19.1,5.8125,132.5,83.675,986.658333333333
2017-04-10,61.6,18.9,14,5.69166666666667,52.8,97.2625,982.9
2017-04-11,0,20.6,11.1,5.77083333333333,540.7,76.425,988.708333333333
2017-04-12,0,17.1,7,2.96666666666667,518.9,76.65,995.958333333333
2017-04-13,0,19.2,8.9,3.24166666666667,479.8,73.7791666666667,993.541666666667
2017-04-14,0,18.3,11.2,5.2,319.8,78.7833333333333,992.020833333333
2017-04-15,0,18.2,12.8,3.54583333333333,108.9,94.2083333333333,991.1875
2017-04-16,0,19.8,12.2,4.51666666666667,325.9,82.2125,992.820833333333
2017-04-17,0,19.8,10.1,2.7625,342.8,84.7083333333333,993.9875
2017-04-18,0,19.5,11.6,5.72083333333333,379.2,84.6583333333333,993.495833333333
2017-04-19,0,18.9,13.5,4.5375,116,84.325,988.625
2017-04-20,0,20.1,15.7,4.48333333333333,151.1,86.6791666666667,980.458333333333
2017-04-21,0,21.5,12.3,2.8875,268.7,84.6666666666667,983.758333333333
2017-04-22,0,19.1,6.6,1.89166666666667,498.6,77.1708333333333,991.8125
2017-04-23,0,21.2,5.3,1.95833333333333,486.4,75.525,993.6125
2017-04-24,0,20.5,9.7,3.95833333333333,297.7,80.2916666666667,988.733333333333
2017-04-25,0,20.4,14.7,4.35,254.6,83.5458333333333,979.429166666667
2017-04-26,0,15.6,7.3,8.12083333333333,358.8,73.8125,979.391666666667
2017-04-27,0,15.6,3.5,5.66666666666667,478,66.4583333333333,990.758333333333
2017-04-28,0,18.2,1.2,2.825,468.7,69.6833333333333,995.008333333333
2017-04-29,0,21.7,0.6,1.47916666666667,466.3,75.5208333333333,996.533333333333
2017-04-30,0,24.3,2.4,1.59583333333333,471.1,69.8333333333333,996.320833333333
2017-05-01,0,21.9,5.6,2.04583333333333,260.6,76.3208333333333,994.7125
2017-05-02,0,22.5,8.4,2.97916666666667,414.2,70.3666666666667,991.541666666667
2017-05-03,0,22.3,10.6,2,315.8,85.8375,991.725
2017-05-04,0,23.8,9.8,2.2125,397.1,86.8208333333333,989.775
2017-05-05,0,22.9,9.2,2.3625,360.2,89.5166666666667,990.766666666667
2017-05-06,0,21.3,11.8,4.57083333333333,400.2,80.4708333333333,992.125
2017-05-07,0,23.6,12.9,4.5625,420.1,79.7,988.983333333333
2017-05-08,0,17,12.5,3.1375,94.5,96.3875,984.045833333333
2017-05-09,0,17.2,7,4.01666666666667,247.8,86.4166666666667,990.304166666667
2017-05-10,0.2,14.9,4.2,3.3125,404.3,82.6833333333333,995.108333333333
2017-05-11,0,16.3,3.1,3.975,316.9,81.8083333333333,993.404166666667
2017-05-12,95.6,13.2,12.3,6.24166666666667,30.2,94.4416666666667,986.920833333333
2017-05-13,19.8,15.3,13,4.59166666666667,89.1,93.6666666666667,982.604166666667
2017-05-14,2.2,15.7,9.9,3.49166666666667,221,93.4916666666667,985.65
2017-05-15,0,17,10.5,1.99583333333333,218.8,91.0833333333333,990.7625
2017-05-16,0.2,16.7,5.9,1.9,372.5,86.9166666666667,992.0125
2017-05-17,0.2,15.5,6.3,4.0625,150.1,92.7541666666667,990.325
2017-05-18,0,19.8,12.5,6.99166666666667,314.6,82.1583333333333,985.7375
2017-05-19,0,17.1,13.1,6.2875,242.5,85.7875,981.204166666667
2017-05-20,24,15.4,9.2,2.39583333333333,75.7,95.7916666666667,985.554166666667
2017-05-21,0.4,16.7,5.3,3.47083333333333,381.1,87,987.808333333333
2017-05-22,0,22,7,2.0625,378.5,79.4375,992.191666666667
2017-05-23,0,16.6,8.1,3.9125,97.1,88.4333333333333,990.533333333333
2017-05-24,201.3,20,12.7,3.7625,163.1,85.5291666666667,949.55
2017-05-25,92,21.3,17.8,8.0875,0,78.3875,160.866666666667
2017-05-26,1.4,18,11.8,16.5416666666667,0,74.1791666666667,352.529166666667
2017-05-27,0,-99,-99,9.375,0,80.3625,282.058333333333
2017-05-28,1.8,-99,-99,17,0,72.8791666666667,337.870833333333
2017-05-29,6.8,14.8,12.2,15.15,0,83.275,231.679166666667
2017-05-30,0,13.8,10.2,10.1333333333333,0,78.9291666666667,315.495833333333
2017-05-31,0,114.7,0,10.25,0,80,155
2017-06-01,0,14.8,11.7,4.5375,124.5,87.3666666666667,973.3625
2017-06-02,0.2,20,7.8,2.09166666666667,292.3,89.6708333333333,976.441666666667
2017-06-03,0,18.4,7.3,3,197.2,88.125,973.2125
2017-06-04,0,20.3,12,1.67083333333333,196.6,88.4208333333333,971.479166666667
2017-06-05,0,15.4,10.9,3.65833333333333,204.3,90.4416666666667,977.366666666667
2017-06-06,0,14.2,9.1,2.8375,111.6,94.8,987.8375
2017-06-07,0,16.7,10.1,3.12916666666667,102,94.4333333333333,985.754166666667
2017-06-08,7,15.5,11.8,4.99583333333333,73.9,97.9916666666667,976.816666666667
2017-06-09,11.6,13.2,10.2,5.8625,75,93.6958333333333,987.925
2017-06-10,0,18.9,10.1,7.375,259.6,77.8791666666667,988.275
2017-06-11,0,19.6,8,2.675,263.9,80.6416666666667,989.695833333333
2017-06-12,0,18.8,4.2,1.99583333333333,258.5,86.925,991.379166666667
2017-06-13,0.2,20,6.9,1.67916666666667,256.8,87.5125,992.091666666667
2017-06-14,0.4,14.6,5.4,3.20416666666667,259,92.45,995.7625
2017-06-15,0,21.1,10.5,4.55416666666667,209.7,85.8,992.445833333333
2017-06-16,0,23.5,15.3,5.62916666666667,201.9,77.5,986.2875
2017-06-17,0,25.9,16.8,7.32916666666667,177.2,75.7541666666667,981.4125
2017-06-18,16.2,21,5.4,5.24583333333333,46.8,87.9583333333333,981.4625
2017-06-19,0,10.7,2.9,4.02083333333333,215,80.675,996.5625
2017-06-20,0,13.5,-0.3,2.00416666666667,246.7,80.4625,999.304166666667
2017-06-21,0,17.7,3.8,4.39583333333333,233.8,85.0041666666667,995.604166666667
2017-06-22,0,24.7,11.7,4.38333333333333,233.6,81.525,990.6875
2017-06-23,0,24.7,13.7,5.3625,246,78.55,991.908333333333
2017-06-24,0,25.5,15.9,4.4125,239,78.125,993.320833333333
2017-06-25,0,24.3,13.1,3.4125,246.8,79.2458333333333,994.020833333333
2017-06-26,0,22.5,12.7,4.55,216.9,81.8291666666667,991.441666666667
2017-06-27,0,25.2,13.6,5.21666666666667,209.7,74.9875,989.270833333333
2017-06-28,2.4,18.1,14,2.08333333333333,67.5,93.0666666666667,991.875
2017-06-29,35.6,15.6,13,2.91666666666667,30.9,99.45,990.65
2017-06-30,0,15.3,9.8,3.02083333333333,240.6,91.8041666666667,994.295833333333
2017-07-01,0.2,15.3,5.8,2.19166666666667,248.7,84.9916666666667,1000.55416666667
2017-07-02,0.2,16,3.2,3.27916666666667,266.1,82.65,1003.675
2017-07-03,0,18,6.2,4.475,267,81.1458333333333,1001.7
2017-07-04,0,18.8,9.6,4.27083333333333,246.2,80.0833333333333,998.566666666667
2017-07-05,0.8,21.2,10,4.05416666666667,288.1,71.5291666666667,995.341666666667
2017-07-06,0,22.8,13.3,2.92083333333333,268.1,71.2958333333333,996.233333333333
2017-07-07,0,20.3,9,2.17083333333333,197.1,87.0708333333333,996.1375
2017-07-08,0,22.9,11.4,3.1875,266.2,82.8541666666667,994.570833333333
2017-07-09,0,21.8,12.5,1.9,203.9,86.0916666666667,993.6375
2017-07-10,0.8,23.3,12.7,2.25,263.6,87.6291666666667,993.420833333333
2017-07-11,11,16.8,12.5,4.09583333333333,91.2,96.0916666666667,995.658333333333
2017-07-12,4,19.3,13.9,4.48333333333333,94.3,95.2916666666667,995.4
2017-07-13,0,21.2,14.4,5.05833333333333,303.7,81.3416666666667,991.608333333333
2017-07-14,0,22,17.4,6.1875,257.3,74.2625,988.833333333333
2017-07-15,0,23.1,15.9,8.12916666666667,256.6,66.1708333333333,981.758333333333
2017-07-16,11,14,2.8,5.4375,34.6,95.1333333333333,989.583333333333
2017-07-17,0,6.7,-1.2,5.2875,129.1,84.4208333333333,999.733333333333
2017-07-18,0,8.4,-1.8,3.89583333333333,330.4,71.1958333333333,1001.39166666667
2017-07-19,0,13.3,1.5,2.65416666666667,328.2,69.6833333333333,998.183333333333
2017-07-20,0,19,4.2,3.64166666666667,333.3,62.5458333333333,993.1375
2017-07-21,0,15.9,2,2.2,317.6,76.0666666666667,993.729166666667
2017-07-22,0,19,4.8,3.55833333333333,318.6,82.7208333333333,993.208333333333
2017-07-23,0,23.1,8.1,3.1625,315.1,73.2416666666667,989.966666666667
2017-07-24,0,23.4,15,3.73333333333333,144.9,69.7708333333333,989.683333333333
2017-07-25,0,18.4,13.2,5.07083333333333,173.8,87.5083333333333,994.575
2017-07-26,0.2,21.1,13.9,3.88333333333333,203.7,85.5875,995.404166666667
2017-07-27,0,25.3,17.1,2.30416666666667,314.6,76.9541666666667,994.716666666667
2017-07-28,0,23.3,14.3,4.2625,321.9,81.525,993.5375
2017-07-29,0,24.4,14.5,4.40833333333333,326.4,74.1958333333333,994.7125
2017-07-30,0,25.3,16.5,2.47083333333333,296.3,74.5125,994.870833333333
2017-07-31,0,20.9,14.9,1.80416666666667,228.8,88.3666666666667,991.529166666667
2017-08-01,1,20.5,14.5,2.5625,222.4,88.1375,988.245833333333
2017-08-02,37.8,14.2,9.6,4.75416666666667,42.8,97.8041666666667,990.55
2017-08-03,0,15.4,8,4.22083333333333,273.7,86.3208333333333,990.65
2017-08-04,0.2,20.3,8.5,1.87083333333333,337.5,81.8458333333333,998.320833333333
2017-08-05,0,20.9,9.4,5.45,322.1,85.0583333333333,996.2875
2017-08-06,0,24.6,11.8,3.20416666666667,321.6,80.1125,992.870833333333
2017-08-07,0,24.6,9.1,2.25833333333333,353.3,78.1791666666667,987.2875
2017-08-08,27,19.9,13.5,6.35,288.4,87.4416666666667,983.658333333333
2017-08-09,0,19,12.3,4.60416666666667,229.3,86.4166666666667,990.216666666667
2017-08-10,1.4,21.4,12.8,8.1,274.4,82.9666666666667,990.616666666667
2017-08-11,24.6,17.6,14.4,8.30833333333333,56.4,95.2,984.858333333333
2017-08-12,30.4,18.6,16.7,5.8875,43,97.1541666666667,981.608333333333
2017-08-13,24.4,17.7,11.2,4.8,61.7,99.7666666666667,982.725
2017-08-14,0.2,19,8.2,3.275,410.8,82.1208333333333,989.920833333333
2017-08-15,0,21.2,6.7,2.19583333333333,419.2,75.9291666666667,992.15
2017-08-16,0.2,20.2,9.7,2.52916666666667,389.6,83.4541666666667,993.4875
2017-08-17,0,21.6,7.5,2.4625,424.5,80.3458333333333,991.833333333333
2017-08-18,0,25.8,7,3.11666666666667,428.3,81.0916666666667,986.7375
2017-08-19,24.4,24.2,12.2,4.77916666666667,251.6,87.9333333333333,982.566666666667
2017-08-20,0,16.3,6.7,4.39166666666667,352.7,75.65,994.670833333333
2017-08-21,0,17.5,3.2,1.83333333333333,429,71.5083333333333,1001.7125
2017-08-22,0,21.1,6.5,4.98333333333333,442.8,69.3208333333333,994.8125
2017-08-23,0,26.6,13.2,4.45,394.8,74.5041666666667,988.783333333333
2017-08-24,0.2,31,19.3,6.82916666666667,388.9,69.6083333333333,986.295833333333
2017-08-25,0,32.1,22.3,6.325,403.2,67.0166666666667,986.0125
2017-08-26,0,26.7,18.2,4.22083333333333,234.7,80.4291666666667,987.608333333333
2017-08-27,0,26.1,16.7,2.61666666666667,319.3,83.1125,988.258333333333
2017-08-28,0.2,27.8,15.6,3.72083333333333,405.2,81.4166666666667,987.7375
2017-08-29,0,29.7,20.6,4.42083333333333,204.9,77.85,983.229166666667
2017-08-30,7.6,22.2,10.6,5.7125,274.4,82.525,991.579166666667
2017-08-31,0,21.2,7.6,5.67916666666667,427.2,79.8625,996.633333333333
2017-09-01,0,26.3,15.4,6.51666666666667,377.6,76.5125,992.2375
2017-09-02,0,30.5,18.4,3.97083333333333,427.7,73.0208333333333,990.570833333333
2017-09-03,0,31.8,20.4,4.95,412.2,66.5125,987.5
2017-09-04,10,26.7,17.8,4.94583333333333,137.6,79.4875,987.416666666667
2017-09-05,3.4,17,12.7,4.05833333333333,95.3,97.4083333333333,993.8
2017-09-06,0,20.7,12.7,6.175,296.3,86.0416666666667,992.516666666667
2017-09-07,0.8,28.2,17.4,2.89583333333333,330.5,87.1458333333333,987.9
2017-09-08,0.2,26.6,18.3,4.05833333333333,242.7,81.1875,986.891666666667
2017-09-09,0.6,27.6,19.3,4.30416666666667,248.8,82.1625,986.704166666667
2017-09-10,1.4,26,20.1,6.275,163.1,81.2333333333333,980.479166666667
2017-09-11,6,23.8,13.4,7.64583333333333,390.4,82.725,987.0125
2017-09-12,5.4,20.9,8.8,4.10833333333333,364,84.2375,995.270833333333
2017-09-13,89.4,20,14,4.12916666666667,28.3,99.2875,988.85
2017-09-14,52.4,18.9,15.8,2.66666666666667,102.7,98.2291666666667,985.9875
2017-09-15,0.2,19.6,11.8,4.92916666666667,344.8,87.1291666666667,996.983333333333
2017-09-16,5.2,17.8,14.6,5.93333333333333,134.3,93.9166666666667,997.979166666667
2017-09-17,0,22,13.2,4.35,413.4,81.9791666666667,997.229166666667
2017-09-18,0,23.7,11.2,3.51666666666667,507.1,81.2958333333333,994.941666666667
2017-09-19,0,24.9,14.2,5.27083333333333,522.6,81.3541666666667,992.404166666667
2017-09-20,0,33.7,18.3,3.58333333333333,487.5,73.7541666666667,989.5375
2017-09-21,0,30.5,19,3.8,473.2,82.0208333333333,988.345833333333
2017-09-22,11.8,18.6,13.6,3.62916666666667,125.7,97.9666666666667,986.575
2017-09-23,0,18.7,12.9,3.33333333333333,220.8,92.0583333333333,994.508333333333
2017-09-24,0,25,12.2,5.68333333333333,538.4,79.2625,994.220833333333
2017-09-25,0.2,27.7,17.5,3.0125,301.4,82.2625,991.633333333333
2017-09-26,0,29.1,18.6,2.875,417.2,86.1,988.375
2017-09-27,26.4,21.3,15,5.10416666666667,170.6,94.3916666666667,986.158333333333
2017-09-28,0,21,14.9,7.56666666666667,414.9,77.2041666666667,995.183333333333
2017-09-29,0,20,14,6.74583333333333,200.6,81.4375,991.7125
2017-09-30,0.2,22.2,15.3,2.31666666666667,229.5,89.8916666666667,980.520833333333
2017-10-01,18.6,26.3,14.1,3.20833333333333,267.2,91.9208333333333,973.166666666667
2017-10-02,2.2,18.6,11.6,6.15,350.2,83.5291666666667,977.275
2017-10-03,0.2,22.9,10.3,5.7875,545,71.6791666666667,985.075
2017-10-04,0,27.7,13.7,5.525,523.9,59.8458333333333,985.566666666667
2017-10-05,0,30,18.5,7.67083333333333,474.2,53.2916666666667,980.691666666667
2017-10-06,0,26.1,14.8,4.3125,500.1,67.6166666666667,988.354166666667
2017-10-07,0,23.4,13,7.0875,595.8,70.2583333333333,994.879166666667
2017-10-08,0,25.7,14.8,7.37916666666667,507,74.3333333333333,987.908333333333
2017-10-09,0.8,25.3,16.7,3.5375,344.1,82.9083333333333,983.1125
2017-10-10,0,22.5,14.9,5.1375,293.8,78.55,986.858333333333
2017-10-11,18.4,18.2,15.5,7.27083333333333,110.8,87.7333333333333,987.2625
2017-10-12,55.6,16.8,14.3,7.73333333333333,40.5,95.2833333333333,986.025
2017-10-13,12.6,17.6,13.4,6.4125,118.2,98.7916666666667,986.420833333333
2017-10-14,0.6,21,11.7,3.30833333333333,428.7,82.8208333333333,992.470833333333
2017-10-16,0,27.1,12.4,5.05833333333333,526.5,72.5916666666667,991.0375
2017-10-17,3.6,31.8,19.2,4.7,408.8,77.65,986.7125
2017-10-18,21,23.3,19.5,3.875,18.8,92.3666666666667,982.945833333333
2017-10-19,23,21.8,15.5,4.62916666666667,316.5,85.7708333333333,985.795833333333
2017-10-20,0,25.8,10.7,4.09583333333333,636.3,73.3041666666667,987.304166666667
2017-10-21,35.4,21.5,11.3,4.2625,98.1,95.1416666666667,982.079166666667
2017-10-22,0,14.2,6.1,5.5875,582.1,74.5208333333333,978.795833333333
2017-10-23,0,23.5,6.8,2.625,661.2,65.5083333333333,993.225
2017-10-24,0,26.2,11.6,4.35833333333333,583.5,66.9541666666667,990.191666666667
2017-10-25,0.2,28.8,16.5,3.6375,525.2,74.3583333333333,986.433333333333
2017-10-26,0,26.9,14.8,2.57916666666667,412,82.7625,982.991666666667
2017-10-27,17.8,26.8,16.8,4.1875,375.2,86.5583333333333,977.2125
2017-10-28,1.8,22,15.3,5.92083333333333,365.2,91.7458333333333,980.3125
2017-10-29,0,25.8,16.7,4.8875,454.9,79.9458333333333,984.15
2017-10-30,0,27,15.5,4.04166666666667,496.5,77.1125,983.125
2017-10-31,0,23.9,11.4,2.6625,667.6,62.4708333333333,989.825
2017-11-01,0,27.2,11.6,3.2875,654.5,63.7416666666667,991.041666666667
2017-11-02,0,29.8,15.7,6.64583333333333,597.6,65.525,986.8125
2017-11-03,0.8,26.7,17.5,3.80416666666667,429.1,82.7666666666667,981.9
2017-11-04,1.6,24.7,15.3,4.2375,471.3,76.4041666666667,984.579166666667
2017-11-05,0,25.7,12.1,2.85833333333333,677.5,66.7666666666667,990.525
2017-11-06,0,27.1,13.3,3.33333333333333,678.1,63.575,990.591666666667
2017-11-07,0,28,14,5.59583333333333,618.1,73.7125,985.641666666667
2017-11-08,4.6,27.2,19.8,4.7625,459.3,85.0333333333333,984.25
2017-11-09,0,30.7,16.3,3.34166666666667,616.6,70.1125,975.3125
2017-11-10,0,29.7,15.8,2.725,548.2,65.2125,983.995833333333
2017-11-11,0,28.2,15.3,5.7375,717.4,61.225,981.858333333333
2017-11-12,0,22.7,13.8,4.6875,754.6,62.1083333333333,974.095833333333
2017-11-13,0,34.4,16.2,2.24583333333333,760.8,48.425,976.516666666667
2017-11-14,0,34.2,17,3.99166666666667,701.3,55.0416666666667,985.679166666667
2017-11-15,0,37.5,20.3,6.40833333333333,703.7,50.8,978.533333333333
2017-11-16,0,29.1,15.1,4.13333333333333,77.1,91.5125,983.641666666667
2017-11-17,0,28.5,13.8,2.89166666666667,591.3,77.0625,982.079166666667
2017-11-18,0,25.2,13.5,4.94166666666667,690.7,65.7458333333333,981.591666666667
2017-11-19,0,29.3,8.9,4.6,734,53.125,983.5375
2017-11-20,0,26.7,15.9,5.09130434782609,712.7,68.6521739130435,977.9
2017-11-21,0.2,16.5,8.5,6.125,289.8,82.7791666666667,971.4375
2017-11-22,0,25.3,6.3,3.3125,765.4,58.0416666666667,980.533333333333
2017-11-23,0,31.7,13.1,5.83333333333333,739.9,49.9083333333333,983.270833333333
2017-11-24,0,27.1,16.5,4.24166666666667,597.2,62.6833333333333,986.783333333333
2017-11-25,2.2,19.6,15.2,4.79166666666667,148,89.8541666666667,988.3
2017-11-26,0,23.6,15.8,2.72083333333333,531.7,76.6875,975.595833333333
2017-11-27,0,33.2,15.5,4.64166666666667,750.7,62.9958333333333,979.9125
2017-11-28,0,27.5,16.8,5.59166666666667,567.5,73.325,992.004166666667
2017-11-29,0,30,14.2,5.58333333333333,730,70.4125,985.745833333333
2017-11-30,0,28.4,12.8,7.675,616.9,74.7083333333333,976.145833333333
2017-12-01,0,30.4,16.6,7.99583333333333,562.6,73.8416666666667,980.75
2017-12-02,0,25.5,16.2,7.57083333333333,646,78.1916666666667,968.920833333333
2017-12-03,1,23.3,17.3,4.27083333333333,340.9,87.225,967.35
2017-12-04,0.6,23.8,16.1,-99,353,-99,-99
2017-12-05,0,27.3,18.9,6.2875,516.1,74.4708333333333,990.495833333333
2017-12-06,0.2,32,19,3.69583333333333,400.6,75.6666666666667,984.916666666667
2017-12-07,0.2,33.1,20.8,3.35416666666667,622.7,70.3875,981.5625
2017-12-08,0,33.5,17.2,2.74166666666667,680.6,60.7,982.083333333333
2017-12-09,0,35.3,18.6,4.02916666666667,703.2,53.0458333333333,980.729166666667
2017-12-10,0,33.4,18.9,5.45,706.5,53.8375,977.983333333333
2017-12-11,0,27.2,15.8,5.65833333333333,709.3,60.1291666666667,985.8125
2017-12-12,0,30.9,12.8,4.79166666666667,743,59.2291666666667,988
2017-12-13,0,35.7,17.3,3.3625,604.8,56.9458333333333,985.141666666667
2017-12-14,0,31.9,22.7,5.425,383.4,56.0833333333333,984.5125
2017-12-15,0,36.3,19.7,2.84166666666667,699.7,53.1708333333333,984.9625
2017-12-16,0,38.2,21.2,3.76666666666667,675.2,43.1875,980.895833333333
2017-12-17,-99,-99,-99,-99,-99,-99,-99
